price_total,address,area_sqft,latitude,longitude,bhk,bathrooms,balcony,status,transaction,furnishing,property_type,price_per_sqft,city,source
4840000,"Ghaziabad, Delhi NCR",800,28.66840495,77.46726295,2,2,1,Ready to Move,New Property,Semi-Furnished,Flat,6050,Ghaziabad,new
20665000,"Greater Noida, Delhi NCR",1794,28.61588785,77.42627486,3,3,4,Ready to Move,New Property,Semi-Furnished,Flat,11519,Greater Noida,new
33435000,"Greater Noida, Delhi NCR",2306,28.458902,77.5428866,4,3,4,Ready to Move,New Property,Semi-Furnished,Flat,14499,Greater Noida,new
41568000,"Greater Noida, Delhi NCR",3200,28.56342531,77.4823492,4,5,5,Ready to Move,New Property,Semi-Furnished,Flat,12990,Greater Noida,new
35701000,"Gurgaon, Delhi NCR",1948,28.4952463,76.9853854,3,4,5,Ready to Move,New Property,Semi-Furnished,Flat,18327,Gurgaon,new
52000000,"New Delhi, Delhi NCR",1872,28.55111401,77.23326041,3,4,1,Ready to Move,Resale,Semi-Furnished,Individual House,27778,New Delhi,new
27500000,"New Delhi, Delhi NCR",1600,28.5946485,77.0422004,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,17188,New Delhi,new
16500000,"New Delhi, Delhi NCR",1100,28.7297569,77.087787,3,2,1,Ready to Move,New Property,Semi-Furnished,Individual House,15000,New Delhi,new
14000000,"New Delhi, Delhi NCR",600,28.52449856,77.14862424,1,2,1,Ready to Move,Resale,Semi-Furnished,Flat,23333,New Delhi,new
21000000,"New Delhi, Delhi NCR",1100,28.714832,77.123697,3,2,1,Ready to Move,Resale,Semi-Furnished,Flat,19091,New Delhi,new
25800000,"New Delhi, Delhi NCR",1800,28.6022794,77.0493419,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,14333,New Delhi,new
20030000,"Greater Noida, Delhi NCR",2020,28.61588785,77.42627486,3,4,4,Under Construction,New Property,Semi-Furnished,Flat,9916,Greater Noida,new
120000000,"New Delhi, Delhi NCR",3500,28.62106881,77.09056034,4,4,2,Under Construction,New Property,Semi-Furnished,Individual House,34286,New Delhi,new
7200000,"Ghaziabad, Delhi NCR",1015,28.6297895,77.4338883,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,7094,Ghaziabad,new
22100000,"Ghaziabad, Delhi NCR",2400,28.64517571,77.37867012,4,3,2,Ready to Move,New Property,Semi-Furnished,Individual House,9208,Ghaziabad,new
11400000,"Faridabad, Delhi NCR",1500,28.46257371,77.28910097,3,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,7600,Faridabad,new
21037500,"Ghaziabad, Delhi NCR",2550,28.70493184,77.43109776,3,3,5,Ready to Move,Resale,Semi-Furnished,Flat,8250,Ghaziabad,new
10900000,"Noida, Delhi NCR",1240,28.50090686,77.38104294,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,8790,Noida,new
30000000,"Gurgaon, Delhi NCR",1650,28.5097759,77.0535665,3,3,2,Ready to Move,New Property,Semi-Furnished,Individual House,18182,Gurgaon,new
21905000,"Gurgaon, Delhi NCR",1685,28.46457841,76.96317661,3,3,2,Ready to Move,New Property,Semi-Furnished,Flat,13000,Gurgaon,new
11400000,"Ghaziabad, Delhi NCR",1350,28.67871308,77.37497608,3,2,2,Ready to Move,New Property,Semi-Furnished,Individual House,8444,Ghaziabad,new
53800000,"Noida, Delhi NCR",2448,28.60129897,77.40242088,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,21977,Noida,new
45500000,"Noida, Delhi NCR",2799,28.56704214,77.40746367,4,4,5,Under Construction,Resale,Semi-Furnished,Flat,16256,Noida,new
60000000,"Gurgaon, Delhi NCR",4518,28.47772367,77.09147446,4,4,2,Ready to Move,New Property,Semi-Furnished,Individual House,13280,Gurgaon,new
26500000,"Gurgaon, Delhi NCR",2400,28.3976154,77.0382549,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,11042,Gurgaon,new
9800000,"Ghaziabad, Delhi NCR",1030,28.64524772,77.34255793,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,9515,Ghaziabad,new
145000000,"New Delhi, Delhi NCR",4500,28.55111401,77.23326041,4,4,2,Ready to Move,New Property,Semi-Furnished,Individual House,32222,New Delhi,new
9800000,"Faridabad, Delhi NCR",125,28.42099589,77.35606477,3,2,2,Ready to Move,New Property,Semi-Furnished,Individual House,8711,Faridabad,new
6400000,"Gurgaon, Delhi NCR",900,28.29038096,77.06605326,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,7111,Gurgaon,new
20000000,"Gurgaon, Delhi NCR",1310,28.5291395,77.0244175,4,4,5,Under Construction,Resale,Semi-Furnished,Flat,15267,Gurgaon,new
7800000,"Ghaziabad, Delhi NCR",1350,28.64517571,77.37867012,3,3,1,Ready to Move,Resale,Semi-Furnished,Individual House,5778,Ghaziabad,new
65000000,"Noida, Delhi NCR",3942,28.54552141,77.37628793,3,4,4,Ready to Move,Resale,Semi-Furnished,Flat,16489,Noida,new
16000000,"Faridabad, Delhi NCR",250,28.41987,77.34106,3,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,7111,Faridabad,new
25400000,"New Delhi, Delhi NCR",1750,28.53236069,77.29336371,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,14514,New Delhi,new
125000000,"New Delhi, Delhi NCR",325,28.57301672,77.2308876,3,3,3,Ready to Move,Resale,Semi-Furnished,Individual House,42735,New Delhi,new
12400000,"Gurgaon, Delhi NCR",1120,28.29038096,77.06605326,3,2,3,Ready to Move,New Property,Semi-Furnished,Flat,11071,Gurgaon,new
70000000,"New Delhi, Delhi NCR",2097,28.53793671,77.2488965,3,4,2,Ready to Move,New Property,Semi-Furnished,Individual House,33381,New Delhi,new
6000000,"Faridabad, Delhi NCR",980,28.41987,77.34106,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,6122,Faridabad,new
139793000,"Gurgaon, Delhi NCR",4503,28.4406745,77.0966311,5,6,4,Ready to Move,New Property,Semi-Furnished,Flat,31044,Gurgaon,new
10225000,"Greater Noida, Delhi NCR",1400,28.61588785,77.42627486,3,2,4,Ready to Move,Resale,Semi-Furnished,Flat,7304,Greater Noida,new
78800000,"Gurgaon, Delhi NCR",4739,28.52999764,77.01749328,4,4,5,Ready to Move,Resale,Semi-Furnished,Flat,16628,Gurgaon,new
11900000,"Ghaziabad, Delhi NCR",1400,28.64517571,77.37867012,3,2,1,Ready to Move,Resale,Semi-Furnished,Individual House,8500,Ghaziabad,new
32500000,"New Delhi, Delhi NCR",1700,28.59167488,77.04568232,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,19118,New Delhi,new
50000000,"Gurgaon, Delhi NCR",4100,28.4215541,77.0780609,4,5,2,Ready to Move,New Property,Semi-Furnished,Individual House,12195,Gurgaon,new
10156000,"Gurgaon, Delhi NCR",1081,28.247592,77.069185,3,2,3,Ready to Move,Resale,Semi-Furnished,Individual House,9395,Gurgaon,new
11500000,"Ghaziabad, Delhi NCR",1750,28.6297895,77.4338883,3,3,4,Ready to Move,Resale,Semi-Furnished,Flat,6571,Ghaziabad,new
38000000,"Gurgaon, Delhi NCR",2158,28.4570251,77.0646805,3,3,2,Ready to Move,New Property,Semi-Furnished,Individual House,17609,Gurgaon,new
35000000,"New Delhi, Delhi NCR",2200,28.59167488,77.04568232,4,4,2,Ready to Move,Resale,Semi-Furnished,Flat,15909,New Delhi,new
8500000,"Ghaziabad, Delhi NCR",1450,28.70493184,77.43109776,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,5862,Ghaziabad,new
45000000,"New Delhi, Delhi NCR",2450,28.59167488,77.04568232,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,18367,New Delhi,new
19000000,"Gurgaon, Delhi NCR",1650,28.498993,77.006103,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,11515,Gurgaon,new
15100000,"Ghaziabad, Delhi NCR",2200,28.67871308,77.37497608,4,3,2,Ready to Move,New Property,Semi-Furnished,Individual House,6864,Ghaziabad,new
2000000,"New Delhi, Delhi NCR",600,28.6229758,77.02776099,2,2,1,Ready to Move,Resale,Semi-Furnished,Individual House,3333,New Delhi,new
7800000,"Greater Noida, Delhi NCR",1800,28.61588785,77.42627486,3,3,2,Ready to Move,New Property,Semi-Furnished,Individual House,4333,Greater Noida,new
10300000,"Faridabad, Delhi NCR",1325,28.41987,77.34106,2,2,4,Ready to Move,Resale,Semi-Furnished,Flat,7774,Faridabad,new
4500000,"New Delhi, Delhi NCR",720,28.4958944,77.1859976,2,2,1,Ready to Move,New Property,Semi-Furnished,Individual House,6250,New Delhi,new
31000000,"New Delhi, Delhi NCR",1150,28.714832,77.123697,3,2,1,Ready to Move,New Property,Semi-Furnished,Flat,26957,New Delhi,new
33900000,"New Delhi, Delhi NCR",1753,28.66199795,77.14160026,3,3,4,Ready to Move,New Property,Semi-Furnished,Flat,19338,New Delhi,new
18500000,"Gurgaon, Delhi NCR",1650,28.498993,77.006103,3,4,4,Ready to Move,Resale,Semi-Furnished,Flat,11212,Gurgaon,new
26500000,"Faridabad, Delhi NCR",3000,28.46257371,77.28910097,4,4,2,Ready to Move,New Property,Semi-Furnished,Individual House,8833,Faridabad,new
18675000,"Ghaziabad, Delhi NCR",2075,28.70493184,77.43109776,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,9000,Ghaziabad,new
42500000,"Noida, Delhi NCR",2799,28.56704214,77.40746367,4,4,6,Under Construction,Resale,Semi-Furnished,Flat,15184,Noida,new
31000000,"Gurgaon, Delhi NCR",2400,28.4215541,77.0780609,3,3,2,Ready to Move,New Property,Semi-Furnished,Individual House,12917,Gurgaon,new
79900000,"New Delhi, Delhi NCR",2900,28.5576739,77.2036901,3,3,2,Ready to Move,New Property,Semi-Furnished,Individual House,27552,New Delhi,new
70100000,"New Delhi, Delhi NCR",2800,28.66199795,77.14160026,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,25036,New Delhi,new
32000000,"New Delhi, Delhi NCR",1800,28.59167488,77.04568232,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,17778,New Delhi,new
62500000,"Gurgaon, Delhi NCR",3650,28.4215541,77.0780609,6,6,4,Ready to Move,Resale,Semi-Furnished,Flat,17123,Gurgaon,new
1600000,"New Delhi, Delhi NCR",40,28.61992287,77.05749918,1,1,2,Ready to Move,New Property,Semi-Furnished,Individual House,4444,New Delhi,new
14000000,"Gurgaon, Delhi NCR",1305,28.44718911,76.97172043,3,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,10728,Gurgaon,new
34500000,"Gurgaon, Delhi NCR",300,28.454191,77.0837996,4,5,2,Ready to Move,New Property,Semi-Furnished,Individual House,12778,Gurgaon,new
58500000,"New Delhi, Delhi NCR",300,28.55111401,77.23326041,4,3,2,Ready to Move,New Property,Semi-Furnished,Individual House,21667,New Delhi,new
32600000,"Gurgaon, Delhi NCR",2170,28.4763113,76.9716096,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,15023,Gurgaon,new
19000000,"New Delhi, Delhi NCR",1400,28.59167488,77.04568232,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,13571,New Delhi,new
9150000,"New Delhi, Delhi NCR",1325,28.473014,77.1971125,3,3,1,Ready to Move,New Property,Semi-Furnished,Flat,6906,New Delhi,new
62500000,"Gurgaon, Delhi NCR",3250,28.420862,77.02405112,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,19231,Gurgaon,new
27500000,"New Delhi, Delhi NCR",1850,28.59167488,77.04568232,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,14865,New Delhi,new
45000000,"New Delhi, Delhi NCR",2700,28.59167488,77.04568232,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,16667,New Delhi,new
27300000,"New Delhi, Delhi NCR",1850,28.59167488,77.04568232,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,14757,New Delhi,new
70000000,"Gurgaon, Delhi NCR",3600,28.48566404,77.08349884,4,4,2,Ready to Move,Resale,Semi-Furnished,Individual House,19444,Gurgaon,new
43100000,"New Delhi, Delhi NCR",2650,28.59167488,77.04568232,4,3,3,Ready to Move,Resale,Semi-Furnished,Flat,16264,New Delhi,new
9250000,"Ghaziabad, Delhi NCR",1350,28.64517571,77.37867012,3,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,6852,Ghaziabad,new
45000000,"New Delhi, Delhi NCR",225,28.6678336,77.31937912,4,4,2,Ready to Move,New Property,Semi-Furnished,Individual House,22222,New Delhi,new
12778000,"Ghaziabad, Delhi NCR",1870,28.6297895,77.4338883,3,2,3,Ready to Move,New Property,Semi-Furnished,Individual House,6833,Ghaziabad,new
8000000,"New Delhi, Delhi NCR",1260,28.4958944,77.1859976,3,3,1,Ready to Move,New Property,Semi-Furnished,Individual House,6349,New Delhi,new
16200000,"Gurgaon, Delhi NCR",1910,28.41880511,76.94674014,3,4,3,Ready to Move,Resale,Semi-Furnished,Flat,8482,Gurgaon,new
7000000,"New Delhi, Delhi NCR",900,28.6229758,77.02776099,3,2,1,Ready to Move,New Property,Semi-Furnished,Individual House,7778,New Delhi,new
27400000,"New Delhi, Delhi NCR",2200,28.59167488,77.04568232,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,12455,New Delhi,new
5395000,"Greater Noida, Delhi NCR",1100,28.61588785,77.42627486,2,2,1,Ready to Move,New Property,Semi-Furnished,Individual House,4905,Greater Noida,new
26000000,"New Delhi, Delhi NCR",1800,28.59167488,77.04568232,3,2,1,Ready to Move,Resale,Semi-Furnished,Flat,14444,New Delhi,new
26500000,"New Delhi, Delhi NCR",1700,28.59249628,77.06419837,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,15588,New Delhi,new
45000000,"New Delhi, Delhi NCR",2450,28.59167488,77.04568232,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,18367,New Delhi,new
37000000,"Gurgaon, Delhi NCR",2103,28.39350745,76.94870548,3,4,4,Ready to Move,Resale,Semi-Furnished,Flat,17594,Gurgaon,new
60000000,"Gurgaon, Delhi NCR",4500,28.47772367,77.09147446,4,5,2,Ready to Move,New Property,Semi-Furnished,Individual House,13333,Gurgaon,new
19000000,"New Delhi, Delhi NCR",1250,28.59167488,77.04568232,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,15200,New Delhi,new
24500000,"Gurgaon, Delhi NCR",1906,28.4337135,76.954937,3,3,2,Under Construction,New Property,Semi-Furnished,Flat,12854,Gurgaon,new
28900000,"Gurgaon, Delhi NCR",1935,28.4634554,77.076527,3,3,3,Ready to Move,New Property,Semi-Furnished,Individual House,14935,Gurgaon,new
5900000,"Noida, Delhi NCR",900,28.6259488,77.34794876,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,6556,Noida,new
7500000,"Greater Noida, Delhi NCR",1940,28.61588785,77.42627486,4,3,5,Ready to Move,Resale,Semi-Furnished,Flat,3866,Greater Noida,new
39200000,"Gurgaon, Delhi NCR",2450,28.5291395,77.0244175,3,4,3,Ready to Move,Resale,Semi-Furnished,Flat,16000,Gurgaon,new
17600000,"Greater Noida, Delhi NCR",1735,28.43118965,77.50564643,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,10144,Greater Noida,new
27000000,"New Delhi, Delhi NCR",1800,28.5975235,77.056803,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,15000,New Delhi,new
55000000,"New Delhi, Delhi NCR",1800,28.5611434,77.2362885,3,4,2,Ready to Move,New Property,Semi-Furnished,Individual House,30556,New Delhi,new
19500000,"Noida, Delhi NCR",2380,28.56853,77.3904,4,4,5,Ready to Move,Resale,Furnished,Flat,8193,Noida,new
9500000,"Gurgaon, Delhi NCR",894,28.41783395,77.04006103,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,10626,Gurgaon,new
35000000,"Noida, Delhi NCR",2473,28.49426684,77.40876337,4,5,4,Ready to Move,Resale,Semi-Furnished,Flat,14153,Noida,new
25500000,"New Delhi, Delhi NCR",2100,28.70365055,77.1843688,4,4,2,Under Construction,Resale,Semi-Furnished,Individual House,12143,New Delhi,new
15500000,"Noida, Delhi NCR",1390,28.5510984,77.3516,3,2,4,Ready to Move,Resale,Semi-Furnished,Flat,11151,Noida,new
72500000,"New Delhi, Delhi NCR",2350,28.5576739,77.2036901,4,4,3,Ready to Move,New Property,Semi-Furnished,Individual House,30851,New Delhi,new
27500000,"Greater Noida, Delhi NCR",100,28.4737775,77.510485,5,5,2,Ready to Move,Resale,Semi-Furnished,Flat,25548,Greater Noida,new
8460000,"New Delhi, Delhi NCR",1000,28.61758521,77.08205393,2,1,2,Ready to Move,Resale,Semi-Furnished,Flat,8460,New Delhi,new
8380000,"New Delhi, Delhi NCR",110,28.61758521,77.08205393,4,1,2,Ready to Move,Resale,Semi-Furnished,Flat,8465,New Delhi,new
6670000,"New Delhi, Delhi NCR",788,28.63332848,77.09135632,1,1,2,Ready to Move,Resale,Semi-Furnished,Flat,8464,New Delhi,new
7610000,"New Delhi, Delhi NCR",100,28.63332848,77.09135632,2,1,2,Ready to Move,Resale,Semi-Furnished,Flat,8456,New Delhi,new
16920000,"New Delhi, Delhi NCR",2000,28.63332848,77.09135632,5,3,2,Ready to Move,Resale,Semi-Furnished,Flat,8460,New Delhi,new
10500000,"New Delhi, Delhi NCR",1260,28.59249628,77.06419837,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,8333,New Delhi,new
420000,"New Delhi, Delhi NCR",125,28.66104123,77.17403712,4,3,2,Ready to Move,Resale,Semi-Furnished,Flat,3360,New Delhi,new
5000000,"Gurgaon, Delhi NCR",481,28.247592,77.069185,2,2,1,Ready to Move,Resale,Unfurnished,Flat,10395,Gurgaon,new
7300000,"Gurgaon, Delhi NCR",780,28.4073309,76.9365692,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,9359,Gurgaon,new
17500000,"Gurgaon, Delhi NCR",1875,28.4073309,76.9365692,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,9333,Gurgaon,new
8500000,"Gurgaon, Delhi NCR",1665,28.498993,77.006103,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,5105,Gurgaon,new
25200000,"Gurgaon, Delhi NCR",2262,28.3666376,76.9576406,3,4,4,Ready to Move,Resale,Semi-Furnished,Flat,11141,Gurgaon,new
36590000,"Ghaziabad, Delhi NCR",2851,28.65913239,77.404336,4,4,5,Ready to Move,New Property,Semi-Furnished,Flat,12834,Ghaziabad,new
4000000,"Faridabad, Delhi NCR",800,28.419868,77.341057,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,5000,Faridabad,new
3200000,"New Delhi, Delhi NCR",450,28.4958944,77.1859976,1,1,1,Ready to Move,Resale,Semi-Furnished,Flat,7111,New Delhi,new
150000000,"Gurgaon, Delhi NCR",6300,28.403162,77.0698444,4,5,2,Ready to Move,Resale,Semi-Furnished,Flat,23810,Gurgaon,new
52500000,"New Delhi, Delhi NCR",1800,28.5576739,77.2036901,3,4,3,Ready to Move,New Property,Semi-Furnished,Individual House,29167,New Delhi,new
11600000,"Noida, Delhi NCR",1250,28.61588785,77.42627486,3,2,4,Ready to Move,Resale,Semi-Furnished,Flat,9280,Noida,new
8000000,"Ghaziabad, Delhi NCR",840,28.66892989,77.4853172,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,9524,Ghaziabad,new
14500000,"New Delhi, Delhi NCR",1800,28.715589,77.1575034,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,8056,New Delhi,new
2000000,"Greater Noida, Delhi NCR",67,28.61588785,77.42627486,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3317,Greater Noida,new
15000000,"Noida, Delhi NCR",1420,28.56868583,77.3833945,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,10563,Noida,new
17000000,"Greater Noida, Delhi NCR",1850,28.32647633,77.52388515,3,4,3,Ready to Move,Resale,Semi-Furnished,Flat,9189,Greater Noida,new
32000000,"Gurgaon, Delhi NCR",2250,28.4215541,77.0780609,3,4,3,Ready to Move,Resale,Semi-Furnished,Flat,14222,Gurgaon,new
14375000,"Greater Noida, Delhi NCR",1150,28.61588785,77.42627486,2,2,3,Ready to Move,New Property,Semi-Furnished,Flat,12500,Greater Noida,new
31000000,"Noida, Delhi NCR",1790,28.51965723,77.38155126,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,17318,Noida,new
5500000,"New Delhi, Delhi NCR",1100,28.62219767,77.05530028,3,2,1,Ready to Move,Resale,Furnished,Individual House,5000,New Delhi,new
40000000,"Gurgaon, Delhi NCR",1740,28.44432644,77.10559263,4,4,3,Ready to Move,Resale,Semi-Furnished,Flat,22989,Gurgaon,new
14000000,"Noida, Delhi NCR",1085,28.421663,77.488898,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,12903,Noida,new
24800000,"New Delhi, Delhi NCR",1800,28.53236069,77.29336371,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,13778,New Delhi,new
37300000,"New Delhi, Delhi NCR",2500,28.5946485,77.0422004,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,14920,New Delhi,new
26500000,"New Delhi, Delhi NCR",1300,28.714832,77.123697,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,20385,New Delhi,new
85000000,"New Delhi, Delhi NCR",4050,28.71847571,77.19389355,4,4,2,Ready to Move,New Property,Semi-Furnished,Individual House,20988,New Delhi,new
8000000,"Greater Noida, Delhi NCR",1005,28.4988571,77.5409299,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,7960,Greater Noida,new
18000000,"New Delhi, Delhi NCR",1250,28.5573445,77.2508955,3,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,14400,New Delhi,new
12700000,"Noida, Delhi NCR",1135,28.5859361,77.3962895,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,11189,Noida,new
21961000,"Gurgaon, Delhi NCR",1450,28.4215541,77.0780609,2,2,3,Ready to Move,New Property,Semi-Furnished,Flat,15146,Gurgaon,new
59500000,"Noida, Delhi NCR",180,28.5737276,77.34441,3,3,1,Ready to Move,Resale,Semi-Furnished,Flat,30709,Noida,new
14500000,"Noida, Delhi NCR",1440,28.57595556,77.38998225,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,10069,Noida,new
19500000,"Gurgaon, Delhi NCR",1772,28.40222776,76.95574976,2,3,2,Ready to Move,Resale,Furnished,Flat,11005,Gurgaon,new
4200000,"Greater Noida, Delhi NCR",585,28.61588785,77.42627486,1,1,2,Ready to Move,Resale,Semi-Furnished,Flat,7179,Greater Noida,new
3500000,"Ghaziabad, Delhi NCR",57,28.66359782,77.34533527,2,2,1,Ready to Move,Resale,Semi-Furnished,Individual House,6823,Ghaziabad,new
15800000,"New Delhi, Delhi NCR",1100,28.714832,77.123697,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,14364,New Delhi,new
11000000,"New Delhi, Delhi NCR",750,28.58607658,77.04865905,3,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,14667,New Delhi,new
5700000,"New Delhi, Delhi NCR",495,28.67547428,77.18030641,2,2,1,Ready to Move,New Property,Semi-Furnished,Individual House,11515,New Delhi,new
92500000,"Noida, Delhi NCR",4707,28.56704214,77.40746367,4,3,3,Ready to Move,New Property,Semi-Furnished,Flat,19652,Noida,new
28500000,"New Delhi, Delhi NCR",1400,28.54752645,77.28640783,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,20357,New Delhi,new
